GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),Engine Load(%),Engine Load(Absolute)(%),Air Fuel Ratio(Measured)(:1),Air Fuel Ratio(Commanded)(:1),EGR Commanded(%),EGR Error(%),Intake Manifold Pressure(psi),Engine RPM(rpm),O2 Sensor1 Equivalence Ratio(alternate),Commanded Equivalence Ratio(lambda),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),Intake Air Temperature(°C),Ambient air temp(°C),Engine Coolant Temperature(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Speed (OBD)(km/h)
Thu Oct 28 13:59:43 GMT+02:00 2021,28-oct.-2021 13:59:44.302,3.20944905,46.04537341,21.31,9.935046,420.6353759765625,170.2,8.03613758,0.58298814,3.33751726,0.04357985,0,2.34375,0,69.01960754,36.07843018,18.05559158,13.77900696,0,0,9.42745304,2478,1.22827148,0.93734741,19.47999954,0.025,30,-,91,629.20001221,-,75
Thu Oct 28 13:59:44 GMT+02:00 2021,28-oct.-2021 13:59:45.302,3.20949627,46.04519345,20.8,9.935046,421.08929443359375,170.1,8.8381958,0.84635031,3.83431411,0.01609956,33.59375,2.34375,33.59375,51.76470566,44.31372452,13.08097267,13.77900696,78.4313736,-7.03125,9.86256599,2463,0.88986206,0.93734741,16.61000061,0.13499999,30,-,91,629.29998779,-,75
Thu Oct 28 13:59:45 GMT+02:00 2021,28-oct.-2021 13:59:46.301,3.20954744,46.04501232,20.79,9.935046,421.65625,170.1,8.91121864,0.41539401,3.47159243,0.02244064,32.03125,2.34375,32.03125,67.84313965,63.52941132,13.93108559,13.77900696,86.66666412,0,12.32820797,2475,0.94769287,0.93734741,19.05999947,0.66499996,30,-,91,629.29998779,-,75
Thu Oct 28 13:59:46 GMT+02:00 2021,28-oct.-2021 13:59:47.303,3.20959186,46.04482922,20.93,9.935046,422.301513671875,170.2,9.48941803,0.70628953,3.90733719,0.0003144,32.8125,2.34375,31.25,76.86274719,66.66666412,13.58565712,14.63629818,45.88235474,-1.5625,12.90835857,2498,0.92419434,0.9956665,22.04000092,0.83499998,30,-,91,638.20001221,-,76
Thu Oct 28 13:59:47 GMT+02:00 2021,28-oct.-2021 13:59:48.302,3.20963476,46.04464171,21.04,9.935046,422.826416015625,170.4,8.50181007,0.47046062,3.28484464,0.01853713,32.8125,2.34375,32.03125,78.8235321,66.27451324,14.72018719,14.87585354,50.19607925,0,12.90835857,2524,1.00137329,1.01196289,22.39999962,0.78499997,30,-,91,638.20001221,-,76
Thu Oct 28 13:59:48 GMT+02:00 2021,28-oct.-2021 13:59:49.302,3.20968313,46.04446149,20.9,9.935046,423.322998046875,170.5,9.06205368,0.84275901,3.54222131,0.00491584,32.03125,2.34375,32.03125,78.03921509,67.45098114,14.96647358,14.91263962,50.58823395,1.5625,12.90835857,2543,1.01812744,1.01446533,22.75,0.72499996,30,-,91,654.90002441,-,77
Thu Oct 28 13:59:49 GMT+02:00 2021,28-oct.-2021 13:59:50.301,3.20973465,46.04427363,21.4,9.935046,424.0367431640625,170.4,9.26196957,0.80205756,3.90973139,0.01660499,31.25,2.34375,31.25,76.07843018,66.66666412,14.87764835,14.26843834,50.98039246,11.71875,12.90835857,2551,1.01208496,0.97064209,22.28000069,0.685,30,-,91,654.90002441,-,77
Thu Oct 28 13:59:50 GMT+02:00 2021,28-oct.-2021 13:59:51.302,3.20978385,46.04408974,21.03,9.935046,423.93798828125,170.2,9.55645561,0.54946929,3.81276631,0.00831923,33.59375,2.34375,32.03125,78.4313736,67.45098114,14.89334965,14.60444546,35.68627548,-3.125,13.05339622,2551,1.01315308,0.99349976,22.87000084,0.685,30,-,91,671.29998779,-,77
Thu Oct 28 13:59:51 GMT+02:00 2021,28-oct.-2021 13:59:52.301,3.20982348,46.04390001,21.66,9.935046,424.77716064453125,170.3,9.03691387,0.4345476,3.7241807,0.00454991,31.25,2.34375,31.25,79.21569061,68.62744904,14.6318121,14.5963707,48.23529434,-2.34375,12.90835857,2539,0.99536133,0.99295044,23.11000061,0.67500001,30,-,91,671.29998779,-,77
Thu Oct 28 13:59:52 GMT+02:00 2021,28-oct.-2021 13:59:53.300,3.20987221,46.0437153,21.31,9.935046,426.24346923828125,170.1,8.34020138,0.60932434,3.15436077,0.00316091,31.25,2.34375,31.25,79.21569061,65.49019623,14.93865871,14.30073833,55.29411697,0,12.90835857,2532,1.01623535,0.97283936,21.92000008,0.65999997,30,-,91,684.29998779,-,77
Thu Oct 28 13:59:53 GMT+02:00 2021,28-oct.-2021 13:59:54.304,3.20992058,46.04352658,21.03,9.935046,427.0396728515625,170.0,8.43716717,1.13006318,3.51588511,-0.02464659,31.25,2.34375,31.25,73.72549438,67.45098114,14.65603638,14.57708168,67.84313965,-6.25,12.61828327,2525,0.99700928,0.99163818,21.36000061,0.47,30,-,91,684.29998779,-,77
Thu Oct 28 13:59:54 GMT+02:00 2021,28-oct.-2021 13:59:55.304,3.20996609,46.04334201,21.33,9.935046,427.7730712890625,170.0,9.00938129,0.70988083,3.67869091,0.00501385,31.25,2.34375,32.03125,73.72549438,62.74509811,14.75383282,14.61835384,84.70587921,-8.59375,12.61828327,2532,1.00366211,0.9944458,21.36000061,0.65499997,30,-,91,692.20001221,-,77
Thu Oct 28 13:59:55 GMT+02:00 2021,28-oct.-2021 13:59:56.302,3.21001255,46.04315176,21.37,9.935046,428.9906005859375,170.0,9.45829391,1.14801967,3.52426481,0.0077181,31.25,2.34375,31.25,71.37255096,61.5686264,14.40526485,14.86463928,76.86274719,-3.90625,12.47324562,2549,0.97994995,1.01119995,20.62999916,0.61500001,30,-,91,692.20001221,-,77
Thu Oct 28 13:59:56 GMT+02:00 2021,28-oct.-2021 13:59:57.302,3.21006357,46.04296147,21.48,9.935046,430.01983642578125,170.0,8.92319012,0.58418524,3.41054034,0.02253826,30.46875,2.34375,31.25,70.98039246,61.17647171,14.93103313,14.3626461,69.80392456,3.125,12.47324562,2551,1.01571655,0.97705078,20.72999954,0.64999998,30,-,91,696.20001221,-,77
Thu Oct 28 13:59:57 GMT+02:00 2021,28-oct.-2021 13:59:58.302,3.21011307,46.04277065,21.63,9.935046,430.672119140625,170.2,9.30985355,0.70150107,3.73854589,0.01728781,30.46875,2.34375,30.46875,69.80392456,60,14.75383282,14.67173767,85.09803772,-7.03125,12.32820797,2574,1.00366211,0.99807739,20.42000008,0.60499996,30,-,91,696.20001221,-,78
Thu Oct 28 13:59:58 GMT+02:00 2021,28-oct.-2021 13:59:59.304,3.21016004,46.04257832,21.64,9.935046,431.3843994140625,170.6,9.45829391,0.91937345,4.12760353,0.04949278,31.25,2.34375,31.25,70.19608307,61.17647171,14.70986843,14.58470726,84.31372833,1.5625,12.18317032,2579,1.00067139,0.99215698,20.11000061,0.61500001,30,-,91,697.90002441,-,78
Thu Oct 28 13:59:59 GMT+02:00 2021,28-oct.-2021 14:00:00.302,3.21020345,46.04238818,21.7,9.935046,431.927001953125,170.5,9.08599567,0.74938512,4.08690214,0.02613947,30.46875,2.34375,30.46875,70.19608307,60.7843132,14.44519043,14.35681534,81.1764679,1.5625,12.32820797,2576,0.98266602,0.97665405,20.72999954,0.62,30,-,91,697.90002441,-,78
Thu Oct 28 14:00:00 GMT+02:00 2021,28-oct.-2021 14:00:01.302,3.21025111,46.04219413,21.84,9.935046,432.5594482421875,170.1,8.74123001,0.78170687,3.56017804,-0.00652478,31.25,2.34375,30.46875,70.19608307,60.39215851,14.84086323,14.35726261,87.45098114,0.78125,12.18317032,2578,1.00958252,0.97668457,20.72999954,0.625,30,-,91,699.29998779,-,78
Thu Oct 28 14:00:01 GMT+02:00 2021,28-oct.-2021 14:00:02.303,3.21030185,46.04200463,21.72,9.935046,432.62493896484375,170.1,9.55406189,0.50757074,3.62482142,0.04808571,31.25,2.34375,30.46875,68.62744904,60.7843132,14.82246971,14.7148037,81.96078491,-1.5625,12.32820797,2560,1.0083313,1.00100708,20.11000061,0.63,30,-,91,699.29998779,-,77
Thu Oct 28 14:00:02 GMT+02:00 2021,28-oct.-2021 14:00:03.302,3.21035031,46.0418183,21.45,9.935046,433.9228515625,169.9,9.5301199,0.23702596,3.92649078,0.02521092,31.25,2.34375,31.25,69.01960754,59.2156868,14.68474674,14.549716,82.7450943,2.34375,12.32820797,2546,0.9989624,0.98977661,20.11000061,0.60499996,30,-,92,700.20001221,-,77
Thu Oct 28 14:00:03 GMT+02:00 2021,28-oct.-2021 14:00:04.302,3.21039613,46.04163085,21.39,9.935046,435.315185546875,169.9,9.06325054,1.04028058,3.79002118,0.02159506,31.25,2.34375,31.25,69.41176605,60,14.42859268,14.71525288,86.66666412,-3.125,12.32820797,2529,0.98153687,1.0010376,20.11000061,0.57499999,30,-,92,700.20001221,-,77
Thu Oct 28 14:00:04 GMT+02:00 2021,28-oct.-2021 14:00:05.302,3.21044583,46.04144138,21.41,9.935046,435.4615478515625,169.9,9.19732571,0.49919105,3.8618474,0.02273653,31.25,2.34375,31.25,69.41176605,59.60784149,14.6129694,14.55644512,83.13725281,-4.6875,12.32820797,2517,0.99407959,0.99023438,20,0.60499996,30,-,92,700.5,-,76
Thu Oct 28 14:00:05 GMT+02:00 2021,28-oct.-2021 14:00:06.302,3.21049815,46.04125416,21.45,9.935046,435.6820068359375,169.8,8.85495472,0.82599956,3.54940391,0.02782394,30.46875,2.34375,31.25,69.80392456,60,14.84804058,14.5277338,78.8235321,-1.5625,12.32820797,2487,1.0100708,0.98828125,19.79999924,0.62,30,-,92,700.5,-,75
Thu Oct 28 14:00:06 GMT+02:00 2021,28-oct.-2021 14:00:07.302,3.21054714,46.04106765,21.18,9.935046,436.62030029296875,169.9,9.01177502,0.50158525,3.46919823,-0.02929551,31.25,2.34375,31.25,70.19608307,60.39215851,14.6721859,14.62014771,83.92156982,-1.5625,12.32820797,2486,0.99810791,0.99456787,19.89999962,0.59999996,30,-,92,700.70001221,-,75
Thu Oct 28 14:00:07 GMT+02:00 2021,28-oct.-2021 14:00:08.302,3.21059502,46.04088457,21.0,9.935046,437.224365234375,169.9,9.00578976,0.59136784,3.7289691,-0.00200789,31.25,2.34375,31.25,70.19608307,60.39215851,14.45461178,14.64661503,83.52941132,2.34375,12.47324562,2474,0.98330688,0.99636841,19.47999954,0.60499996,30,-,92,700.70001221,-,75
Thu Oct 28 14:00:08 GMT+02:00 2021,28-oct.-2021 14:00:09.303,3.21063453,46.04069242,20.91,9.935046,438.4102783203125,170.3,8.69813442,0.76255322,3.7253778,0.01243009,31.25,2.34375,31.25,70.19608307,59.2156868,14.57708168,14.44519043,78.03921509,4.6875,12.32820797,2474,0.99163818,0.98266602,19.79999924,0.61500001,30,-,92,700.70001221,-,75
Thu Oct 28 14:00:09 GMT+02:00 2021,28-oct.-2021 14:00:10.303,3.21067833,46.04050404,20.91,9.935046,439.52972412109375,170.3,8.81904221,0.61770403,3.8582561,-0.00513499,31.25,2.34375,31.25,68.62744904,60,14.47614479,14.72108459,87.05882263,0.78125,12.32820797,2493,0.98477173,1.00143433,19.79999924,0.53999996,30,-,92,700.70001221,-,76
Thu Oct 28 14:00:10 GMT+02:00 2021,28-oct.-2021 14:00:11.302,3.21072371,46.04031707,21.04,9.935046,440.304931640625,170.4,8.70890903,0.46447513,3.77206469,0.00975804,31.25,2.34375,31.25,70.58823395,60.39215851,14.5205574,14.56586552,84.31372833,-3.125,12.32820797,2517,0.98779297,0.99087524,20.31999969,0.61500001,30,-,92,700.70001221,-,76
Thu Oct 28 14:00:11 GMT+02:00 2021,28-oct.-2021 14:00:12.301,3.21076903,46.04012429,21.22,9.935046,441.51849365234375,170.2,8.57722759,1.39462245,3.66432571,0.00824645,30.46875,2.34375,30.46875,67.05882263,57.25490189,14.60130501,14.70717716,83.92156982,7.03125,12.18317032,2551,0.99328613,1.00048828,19.37999916,0.61500001,30,-,92,700.79998779,-,77
Thu Oct 28 14:00:12 GMT+02:00 2021,28-oct.-2021 14:00:13.302,3.21081992,46.03993549,21.46,9.935046,442.24749755859375,169.8,9.27992535,0.66798228,4.52863264,0.04063046,28.125,2.34375,28.125,49.41176605,56.47058868,14.57708168,14.69371891,0,0,11.16790581,2557,0.99163818,0.99957275,14.69999981,0.58999997,30,-,92,700.79998779,-,77
Thu Oct 28 14:00:13 GMT+02:00 2021,28-oct.-2021 14:00:14.302,3.21086808,46.03973776,21.63,9.935046,442.608642578125,169.4,8.91959858,0.28371289,4.72615433,0.02782096,0,2.34375,0,26.66666794,14.11764717,23.73407555,13.77900696,0,0,3.48090577,1429,1.61456299,0.93734741,3.9000001,0,30,-,92,698.79998779,-,76
Thu Oct 28 14:00:14 GMT+02:00 2021,28-oct.-2021 14:00:15.300,3.2109134,46.03954954,21.06,9.935046,442.83294677734375,169.6,8.73763943,0.1376666,4.51905584,0.01957628,0,2.34375,0,14.11764717,10.98039246,19.43057632,29.39955139,0,0,2.90075469,2170,1.32180786,1.99996948,3.05999994,0.025,31,-,92,698.79998779,-,73
Thu Oct 28 14:00:15 GMT+02:00 2021,28-oct.-2021 14:00:16.302,3.21095816,46.03936137,20.56,9.935046,443.3753662109375,169.9,8.67060184,0.50278234,4.34547615,0.0208279,0,2.34375,0,12.15686321,12.15686321,29.26945496,13.77900696,0,0,2.61067939,2135,1.99111938,0.93734741,2.79999995,0,31,-,92,690.40002441,-,72
Thu Oct 28 14:00:16 GMT+02:00 2021,28-oct.-2021 14:00:17.302,3.21100046,46.03918383,19.99,9.935046,444.21142578125,170.1,9.11951447,0.45729253,4.67587614,0.03534373,0,2.34375,0,20,13.72549057,18.20228577,13.77900696,0,0,3.33586788,2093,1.23825073,0.93734741,4.32000017,0.025,31,-,92,690.40002441,-,71
Thu Oct 28 14:00:17 GMT+02:00 2021,28-oct.-2021 14:00:18.302,3.21104223,46.0390099,19.58,9.935046,444.8372802734375,170.2,9.1326828,0.81402856,4.44483566,0.01532757,12.5,2.34375,12.5,20,15.29411793,16.79410362,13.77900696,0,0,3.48090577,2061,1.14245605,0.93734741,4.17999983,0.025,31,-,92,685.09997559,-,69
Thu Oct 28 14:00:18 GMT+02:00 2021,28-oct.-2021 14:00:19.301,3.21108286,46.03883714,19.26,9.935046,445.337158203125,169.8,8.83101273,0.60812724,4.23534298,0.01268852,33.59375,2.34375,29.6875,21.17647171,16.07843208,14.30657005,13.77900696,0,0,3.62594342,2004,0.97323608,0.93734741,4.28999996,0.055,31,-,91,685.09997559,-,68
Thu Oct 28 14:00:19 GMT+02:00 2021,28-oct.-2021 14:00:20.302,3.21112546,46.03867102,18.71,9.935046,445.590576171875,169.5,8.39766216,0.44771573,3.76967049,0.00332472,32.8125,2.34375,32.8125,21.56862831,16.07843208,13.76644516,13.77900696,0,0,3.62594342,1980,0.93649292,0.93734741,4.28999996,0.09999999,31,-,91,680.29998779,-,67
Thu Oct 28 14:00:20 GMT+02:00 2021,28-oct.-2021 14:00:21.301,3.21116923,46.0385035,18.69,9.935046,446.2576904296875,169.6,8.55687714,0.70988083,3.90135169,0.00875156,31.25,2.34375,32.03125,21.17647171,16.07843208,13.84001732,13.77900696,0,0,3.62594342,1936,0.9414978,0.93734741,4.1500001,0.11499999,31,-,91,680.29998779,-,65
Thu Oct 28 14:00:21 GMT+02:00 2021,28-oct.-2021 14:00:22.301,3.21121227,46.03833989,18.22,9.935046,446.871826171875,169.8,9.18655205,0.58298814,4.01028776,0.01986074,32.03125,2.34375,32.03125,25.49019623,41.5686264,13.59866524,13.77900696,0,-100,3.91601896,1910,0.92507935,0.93734741,4.92000008,0.125,31,-,91,675.59997559,-,64
Thu Oct 28 14:00:22 GMT+02:00 2021,28-oct.-2021 14:00:23.304,3.21125451,46.03818064,17.91,9.935046,447.3280029296875,169.9,9.18535519,0.76015902,4.22337198,0.0219002,28.90625,2.34375,28.90625,51.37255096,40,14.01093769,13.77900696,21.96078491,-0.78125,8.84730244,1894,0.953125,0.93734741,9.76000023,0.145,31,-,91,675.59997559,-,64
Thu Oct 28 14:00:23 GMT+02:00 2021,28-oct.-2021 14:00:24.301,3.21129131,46.03802311,17.67,9.935046,447.6544189453125,170.1,9.00938129,0.53869539,3.98634577,0.02132589,28.90625,2.34375,29.6875,49.41176605,37.64706039,14.30836487,13.77900696,48.62745285,0,9.13737774,1888,0.97335815,0.93734741,9.40999985,0.235,31,-,91,668.59997559,-,64
Thu Oct 28 14:00:24 GMT+02:00 2021,28-oct.-2021 14:00:25.301,3.21133408,46.03786306,17.65,9.935046,448.2703857421875,170.3,9.14106178,0.521936,4.48553705,0.02226355,32.03125,2.34375,32.03125,43.13725662,34.50980377,13.82970047,13.77900696,52.54901886,-0.78125,8.55722618,1877,0.9407959,0.93734741,8.15999985,0.58999997,31,-,91,668.59997559,-,63
Thu Oct 28 14:00:25 GMT+02:00 2021,28-oct.-2021 14:00:26.301,3.21137614,46.0377046,17.67,9.935046,449.0533447265625,170.5,8.28154373,0.49919105,3.96719217,0.02178903,30.46875,2.34375,30.46875,39.60784531,32.94117737,13.89788723,13.77900696,30.58823586,39.0625,7.97707558,1871,0.94543457,0.93734741,7.48999977,0.89499998,31,-,91,656.59997559,-,63
Thu Oct 28 14:00:26 GMT+02:00 2021,28-oct.-2021 14:00:27.306,3.21140842,46.03755048,17.64,9.935046,449.45404052734375,170.8,9.21408558,-0.33997664,3.82354021,-0.0139922,35.9375,2.34375,35.9375,18.4313736,13.33333302,14.51562214,13.77900696,0,0,3.19083023,1860,0.98745728,0.93734741,3.43000007,0.88,31,-,91,656.59997559,-,63
Thu Oct 28 14:00:27 GMT+02:00 2021,28-oct.-2021 14:00:28.302,3.21143796,46.03739557,17.42,9.935046,449.54803466796875,171.8,8.56166553,0.61530983,3.52306771,0.01430087,29.6875,2.34375,29.6875,19.2156868,14.50980377,12.71670151,13.77900696,0,0,3.33586788,1826,0.86508179,0.93734741,3.54999995,0.89499998,31,-,91,648.20001221,-,62
Thu Oct 28 14:00:28 GMT+02:00 2021,28-oct.-2021 14:00:29.302,3.2114649,46.03724142,17.15,9.935046,449.86138916015625,173.7,9.28710842,0.45250413,4.00310516,-0.03762823,26.5625,2.34375,27.34375,20,13.33333302,14.20204449,13.77900696,0,0,3.19083023,1804,0.96612549,0.93734741,3.25,0.89499998,31,-,91,648.20001221,-,61
Thu Oct 28 14:00:29 GMT+02:00 2021,28-oct.-2021 14:00:30.300,3.21148618,46.03709014,16.96,9.935046,449.759521484375,175.3,8.89805031,0.17238252,4.175488,0.00076825,28.125,3.125,28.125,17.25490189,12.94117641,13.78842735,13.77900696,0,0,3.04579258,1778,0.93798828,0.93734741,3.07999992,0.88499999,31,-,91,644.40002441,-,60
Thu Oct 28 14:00:30 GMT+02:00 2021,28-oct.-2021 14:00:31.303,3.21150047,46.03693454,16.78,9.935046,450.1767578125,177.4,10.59913063,0.20709845,4.46518612,0.1351229,0,3.125,0,12.54901981,10.1960783,29.39955139,29.39955139,0,0,2.75571704,1765,1.99996948,1.99996948,2.41000009,0.875,31,-,91,644.40002441,-,59
Thu Oct 28 14:00:31 GMT+02:00 2021,28-oct.-2021 14:00:32.303,3.211512,46.03678259,16.53,9.935046,449.84423828125,179.1,9.04290009,0.05386954,4.33111095,0.00041789,0,3.125,0,13.33333397,10.1960783,29.39955139,29.39955139,0,0,2.75571704,1722,1.99996948,1.99996948,2.33999991,0.85999995,31,-,91,638.20001221,-,58
Thu Oct 28 14:00:32 GMT+02:00 2021,28-oct.-2021 14:00:33.301,3.21151119,46.03663523,16.24,9.935046,449.4046630859375,181.5,8.66102505,-0.07302316,4.04141235,-0.01388346,0,3.125,0,13.72549057,10.1960783,29.39955139,29.39955139,0,0,2.75571704,1709,1.99996948,1.99996948,2.3900001,0,31,-,91,638.20001221,-,58
Thu Oct 28 14:00:33 GMT+02:00 2021,28-oct.-2021 14:00:34.301,3.21150228,46.03649382,16.0,9.935046,448.7388916015625,183.9,8.58441067,-0.21906945,3.7086184,-0.01905731,0,3.125,0,13.33333397,10.1960783,29.39955139,29.39955139,0,0,2.75571704,1669,1.99996948,1.99996948,2.27999997,0,31,-,91,629.5,-,56
Thu Oct 28 14:00:34 GMT+02:00 2021,28-oct.-2021 14:00:35.303,3.21149283,46.03635341,15.87,9.935046,448.4964599609375,187.1,9.91798019,-0.28969839,5.6610899,0.02054788,0,3.125,0,20,19.2156868,29.39955139,14.14731503,0,0,2.90075469,923,1.99996948,0.96240234,1.89999998,0,31,-,91,629.5,-,56
Thu Oct 28 14:00:35 GMT+02:00 2021,28-oct.-2021 14:00:36.302,3.2114628,46.03621613,15.84,9.935046,448.467041015625,189.7,8.50181007,0.28610709,4.23653984,0.00187291,0,3.125,0,16.86274529,12.94117641,21.83511734,13.77900696,0,0,3.19083023,1824,1.48538208,0.93734741,3.1400001,0.02,31,-,91,623.59997559,-,55
Thu Oct 28 14:00:36 GMT+02:00 2021,28-oct.-2021 14:00:37.302,3.21142537,46.03608707,15.31,9.935046,447.504638671875,191.9,7.55610037,0.03830723,4.35864401,-0.00468794,0,3.125,0,16.47058868,11.37254906,23.42947006,29.39955139,0,0,3.19083023,1813,1.59384155,1.99996948,2.97000003,0.025,31,-,90,623.59997559,-,55
Thu Oct 28 14:00:37 GMT+02:00 2021,28-oct.-2021 14:00:38.302,3.21137586,46.03595289,15.34,9.935046,447.62646484375,194.2,8.76277828,0.36391866,4.23055458,0.01055219,0,3.125,0,16.07843208,12.15686321,29.39955139,29.39955139,0,0,3.19083023,1775,1.99996948,1.99996948,2.6500001,0,31,-,90,618.90002441,-,54
Thu Oct 28 14:00:38 GMT+02:00 2021,28-oct.-2021 14:00:39.302,3.211326,46.03582934,15.06,9.935046,447.0545654296875,196.0,8.85136414,0.23104046,4.21140099,0.01585068,0,3.125,0,13.33333397,10.5882349,29.39955139,29.39955139,0,0,2.75571704,1776,1.99996948,1.99996948,2.41000009,0,32,-,90,618.90002441,-,54
Thu Oct 28 14:00:39 GMT+02:00 2021,28-oct.-2021 14:00:40.301,3.21126986,46.03569616,15.11,9.935046,446.10797119140625,197.6,8.55089092,0.22625206,4.40054274,0.01555855,0,3.125,0,17.64705849,17.25490189,29.39955139,14.30836487,0,0,3.33586788,1401,1.99996948,0.97335815,1.79999995,0,32,-,90,610.5,-,54
Thu Oct 28 14:00:40 GMT+02:00 2021,28-oct.-2021 14:00:41.301,3.21121047,46.03556312,15.1,9.935046,445.6619873046875,199.0,8.90164185,0.60693014,4.45680666,0.01031107,0,3.125,0,11.76470566,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2078,1.99996948,1.99996948,2.57999992,0.005,32,-,90,610.5,-,54
Thu Oct 28 14:00:41 GMT+02:00 2021,28-oct.-2021 14:00:42.304,3.2111475,46.03543595,15.06,9.935046,445.468017578125,199.7,8.44674397,1.08098209,4.70580339,0.02006707,0,3.125,0,12.15686321,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2090,1.99996948,1.99996948,2.63000011,0,32,-,90,604.90002441,-,54
Thu Oct 28 14:00:42 GMT+02:00 2021,28-oct.-2021 14:00:43.301,3.21108589,46.03530962,15.09,9.935046,445.042236328125,198.6,8.47547436,1.11569798,4.39336014,0.02103517,0,3.125,0,12.15686321,9.01960754,29.39955139,29.39955139,0,0,2.61067939,2095,1.99996948,1.99996948,2.68000007,0,32,-,90,604.90002441,-,54
Thu Oct 28 14:00:43 GMT+02:00 2021,28-oct.-2021 14:00:44.301,3.21103063,46.03517735,15.15,9.935046,444.563232421875,197.0,8.23365974,0.85592711,4.54778624,0.00825897,0,3.125,0,11.76470566,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2106,1.99996948,1.99996948,2.63000011,0,32,-,90,596.79998779,-,54
Thu Oct 28 14:00:44 GMT+02:00 2021,28-oct.-2021 14:00:45.302,3.21097831,46.0350422,15.27,9.935046,443.681396484375,195.4,8.62511158,0.59017074,5.36301184,0.03212329,0,3.125,0,12.54901981,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2048,1.99996948,1.99996948,2.73000002,0,32,-,90,596.79998779,-,53
Thu Oct 28 14:00:45 GMT+02:00 2021,28-oct.-2021 14:00:46.302,3.21093143,46.03491162,14.74,9.935046,442.499267578125,194.7,8.239645,-0.15203181,5.6491189,0.03281785,0,3.125,0,13.33333397,10.1960783,29.39955139,29.39955139,0,0,2.61067939,1960,1.99996948,1.99996948,2.50999999,0,32,-,90,589,-,51
Thu Oct 28 14:00:46 GMT+02:00 2021,28-oct.-2021 14:00:47.301,3.21088553,46.03479317,13.74,9.935046,441.7239990234375,197.0,8.1163435,-0.04309563,5.3546319,0.02834368,0,3.125,0,13.33333397,9.8039217,29.39955139,29.39955139,0,0,2.61067939,1762,1.99996948,1.99996948,2.41000009,0,32,-,90,589,-,45
Thu Oct 28 14:00:47 GMT+02:00 2021,28-oct.-2021 14:00:48.300,3.21083543,46.0346847,12.73,9.935046,441.0181884765625,199.2,8.78073502,-0.06584055,5.16070175,0.03347609,0,3.125,0,13.72549057,10.1960783,29.39955139,29.39955139,0,0,2.75571704,1674,1.99996948,1.99996948,2.25999999,0,32,-,90,581.29998779,-,43
Thu Oct 28 14:00:48 GMT+02:00 2021,28-oct.-2021 14:00:49.300,3.21078292,46.03458924,11.81,9.935046,440.476318359375,201.7,8.27077007,-0.01316811,5.03141499,0.01350793,0,3.125,0,14.11764717,10.5882349,29.39955139,29.39955139,0,0,2.61067939,1515,1.99996948,1.99996948,2.05999994,0,32,-,88,581.29998779,-,39
Thu Oct 28 14:00:49 GMT+02:00 2021,28-oct.-2021 14:00:50.302,3.21073184,46.03449985,10.92,9.935046,440.2364501953125,203.7,8.66581345,-0.69072717,4.63637161,0.02954718,0,3.125,0,14.11764717,10.98039246,29.39955139,29.39955139,0,0,2.75571704,1460,1.99996948,1.99996948,2.1400001,0,32,-,88,573.70001221,-,37
